antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.975,3.562,0.077,28.691,0.808
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.975,3.896,0.08,29.619,0.835
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.975,3.588,0.077,28.769,0.811
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.975,3.896,0.08,29.619,0.835
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.975,3.562,0.077,28.691,0.808
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.975,3.562,0.077,28.691,0.808
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.975,3.896,0.08,29.619,0.835
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.975,3.588,0.077,28.769,0.811
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.974,3.559,0.181,27.772,0.97
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.973,3.260,0.151,26.305,0.893
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.973,3.260,0.151,26.305,0.893
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.973,3.282,0.152,26.379,0.896
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.973,3.260,0.161,26.239,0.91
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.973,3.282,0.161,26.313,0.913
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.973,3.260,0.161,26.239,0.91
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.973,3.258,0.152,25.546,0.894
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.973,3.258,0.161,25.529,0.911
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.972,3.257,0.151,25.501,0.894
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.972,3.257,0.161,25.486,0.91
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.972,3.279,0.161,24.814,0.913
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.972,3.279,0.152,24.781,0.896
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.972,3.550,0.166,25.572,0.943
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.972,3.550,0.166,25.572,0.943
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.972,3.577,0.167,25.642,0.946
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.971,3.274,0.161,24.138,0.913
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.971,3.273,0.152,24.066,0.896
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.97,3.273,0.161,23.474,0.913
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.97,3.273,0.161,23.474,0.913
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.97,3.273,0.151,23.365,0.896
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.97,3.273,0.151,23.365,0.896
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.963,3.544,0.181,19.546,0.973
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.963,3.518,0.18,19.493,0.97
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'delito_fuente_Posible Operacion LA',0,0,0,0.962,2.144,0.059,14.414,0.603
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.962,2.182,0.06,14.617,0.612
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'delito_fuente_Posible Operacion LA',0,0,0,0.962,2.144,0.059,14.414,0.603
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.962,2.182,0.06,14.617,0.612
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'",'delito_fuente_Posible Operacion LA',0,0,0,0.962,2.144,0.059,14.414,0.603
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.962,2.299,0.062,15.205,0.638
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.962,2.299,0.062,15.205,0.638
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.962,2.299,0.062,15.205,0.638
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'tipo_cli_PERSONA NATURAL'",'delito_fuente_Posible Operacion LA',0,0,0,0.962,2.144,0.059,14.414,0.603
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.953,1.885,0.097,10.59,0.6
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Enriquecimiento ilicito de particulares'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.951,1.880,0.078,10.124,0.568
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.951,1.889,0.097,10.054,0.601
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Delitos contra el sistema financiero'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.951,1.889,0.097,10.054,0.601
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'delito_fuente_Posible Operacion LA',0,0,0,0.946,2.109,0.136,10.24,0.724
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Enriquecimiento ilicito de particulares'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.944,1.876,0.077,8.931,0.566
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Enriquecimiento ilicito de particulares'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.944,1.876,0.077,8.931,0.566
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.943,2.138,0.127,9.729,0.713
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'delito_fuente_Posible Operacion LA',0,0,0,0.943,2.101,0.125,9.594,0.702
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",'delito_fuente_Posible Operacion LA',0,0,0,0.943,2.101,0.125,9.594,0.702
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.13,10.292,0.772
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.94,3.264,0.152,11.88,0.904
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.13,10.292,0.772
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.133,10.289,0.779
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.129,10.274,0.771
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.129,10.274,0.771
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.94,3.264,0.151,11.86,0.903
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.133,10.272,0.778
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.129,10.265,0.771
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.94,3.264,0.151,11.85,0.903
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.94,3.273,0.151,11.863,0.904
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.129,10.265,0.771
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.94,3.264,0.151,11.85,0.903
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.129,10.265,0.771
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.94,2.462,0.129,10.289,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.94,2.462,0.129,10.289,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.129,10.265,0.771
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.133,10.254,0.778
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.94,2.462,0.133,10.278,0.78
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.94,2.453,0.133,10.254,0.778
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.939,3.277,0.152,11.716,0.905
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.939,2.464,0.13,10.162,0.774
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.939,2.464,0.13,10.162,0.774
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.938,2.458,0.133,10.033,0.78
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.938,2.458,0.129,10.029,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.938,3.267,0.151,11.563,0.904
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.938,2.458,0.129,10.029,0.773
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.938,2.461,0.133,10.026,0.78
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.938,2.459,0.129,9.901,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'cv_MEDIO'",0,0,0,0.938,2.459,0.129,9.901,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'cv_MEDIO'",0,0,0,0.938,2.459,0.129,9.901,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.938,2.459,0.129,9.901,0.773
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.938,3.271,0.151,11.414,0.905
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.938,3.271,0.151,11.414,0.905
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.937,3.747,0.079,11.977,0.828
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.937,3.451,0.076,11.633,0.802
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.937,3.451,0.076,11.633,0.802
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.937,3.747,0.079,11.977,0.828
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.937,3.451,0.076,11.633,0.802
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.937,3.747,0.079,11.977,0.828
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.937,3.747,0.079,11.977,0.828
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.937,3.747,0.079,11.977,0.828
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'",'motivo_ros_Operaciones intentadas',0,0,0,0.937,3.426,0.076,11.601,0.8
