antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'tipo_cli_PERSONA NATURAL'",'motivo_ros_Operaciones intentadas',0,0,0,0.937,3.426,0.076,11.601,0.8
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.937,3.451,0.076,11.633,0.802
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.937,3.747,0.079,11.977,0.828
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'cv_MEDIO'",0,0,0,0.937,2.457,0.133,9.779,0.78
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.937,2.457,0.133,9.779,0.78
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.928,3.544,0.181,10.273,0.986
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.928,3.355,0.177,10.068,0.964
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.928,3.355,0.177,10.068,0.964
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.927,2.418,0.169,8.394,0.852
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.926,2.418,0.169,8.383,0.851
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.926,2.418,0.169,8.383,0.851
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO'",0,0,0,0.926,2.426,0.17,8.402,0.854
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.536,0.077,9.99,0.811
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.536,0.077,9.99,0.811
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.577,0.077,10.031,0.815
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.926,3.661,0.078,10.111,0.822
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.384,0.076,9.831,0.797
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.926,3.661,0.078,10.111,0.822
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.926,3.661,0.078,10.111,0.822
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.384,0.076,9.831,0.797
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.885,0.08,10.308,0.84
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.885,0.08,10.308,0.84
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.384,0.076,9.831,0.797
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.926,3.661,0.078,10.111,0.822
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.384,0.076,9.831,0.797
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.536,0.077,9.99,0.811
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.885,0.08,10.308,0.84
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.536,0.077,9.99,0.811
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.661,0.078,10.111,0.822
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.661,0.078,10.111,0.822
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.348,0.075,9.791,0.793
"'motivo_ros_Operaciones intentadas', 'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.577,0.077,10.031,0.815
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.576,0.167,10.009,0.961
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.384,0.163,9.81,0.939
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.347,0.162,9.769,0.935
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.536,0.166,9.968,0.956
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.926,3.536,0.166,9.968,0.956
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.926,3.384,0.163,9.81,0.939
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.347,0.162,9.769,0.935
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.347,0.162,9.769,0.935
"'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.926,3.347,0.162,9.769,0.935
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.925,2.427,0.17,8.277,0.854
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.921,3.367,0.177,9.241,0.968
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'","'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.921,3.367,0.177,9.241,0.968
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.921,3.367,0.177,9.241,0.968
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",'tipologia_Captacion ilegal de recursos',0,0,0,0.921,3.331,0.176,9.203,0.963
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.921,2.202,0.137,7.347,0.749
"'motivo_ros_Operaciones intentadas', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.919,2.196,0.126,7.151,0.728
"'motivo_ros_Operaciones intentadas', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.919,2.196,0.126,7.151,0.728
"'motivo_ros_Operaciones intentadas', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.919,2.196,0.126,7.151,0.728
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.916,3.371,0.163,8.645,0.941
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.916,3.346,0.162,8.621,0.939
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.916,3.371,0.163,8.645,0.941
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",'motivo_ros_Operaciones intentadas',0,0,0,0.916,3.346,0.162,8.621,0.939
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'",0,0,0,0.916,3.346,0.162,8.621,0.939
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.916,3.346,0.162,8.621,0.939
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.915,3.307,0.152,8.489,0.916
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.915,3.307,0.152,8.489,0.916
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.915,3.316,0.152,8.498,0.917
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.914,3.305,0.153,8.435,0.917
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.914,3.304,0.152,8.42,0.916
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.913,3.313,0.152,8.351,0.917
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.913,3.308,0.152,8.283,0.917
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'estado_cli_INACTIVO'",0,0,0,0.912,3.308,0.152,8.207,0.917
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_origen_de_recursos_MEDIO'","'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.912,3.308,0.152,8.207,0.917
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.895,3.576,0.167,7.115,0.972
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'","'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.885,6.393,0.115,7.483,0.997
"'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'",0,0,0,0.885,6.393,0.115,7.483,0.997
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.884,3.536,0.166,6.487,0.972
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.884,3.536,0.166,6.487,0.972
"'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'",0,0,0,0.884,6.388,0.114,7.444,0.996
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'","'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.884,6.388,0.114,7.444,0.996
"'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.884,6.491,0.115,7.463,0.999
"'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'",0,0,0,0.884,6.388,0.114,7.444,0.996
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'","'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.884,6.491,0.115,7.463,0.999
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'","'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'",0,0,0,0.884,6.388,0.114,7.444,0.996
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO'","'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.88,6.495,0.115,7.186,1.0
"'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.88,6.495,0.115,7.186,1.0
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.871,2.083,0.124,4.516,0.716
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.853,3.371,0.163,5.07,0.966
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.853,3.371,0.163,5.07,0.966
"'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",0,0,0,0.853,3.577,0.167,5.168,0.989
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",0,0,0,0.846,3.346,0.162,4.865,0.965
"'motivo_ros_Operaciones intentadas', 'delito_fuente_Posible Operacion LA'","'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.846,3.346,0.162,4.865,0.965
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.846,3.384,0.163,4.883,0.97
"'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.846,3.384,0.163,4.883,0.97
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Posible Operacion LA',0,1,0,0.843,1.573,0.048,2.963,0.433
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.843,1.676,0.054,3.173,0.479
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.843,1.667,0.053,3.156,0.475
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'",'tipologia_Posible Operacion LA',0,1,0,0.843,1.573,0.048,2.963,0.433
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",'tipologia_Posible Operacion LA',0,1,0,0.843,1.573,0.048,2.963,0.433
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",'tipologia_Posible Operacion LA',0,1,0,0.843,1.573,0.048,2.963,0.433
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.843,1.667,0.053,3.156,0.475
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.843,1.676,0.054,3.173,0.479
"'segm_comercial_INDEPENDIENTES', 'motivo_ros_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'tipologia_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.843,1.676,0.054,3.173,0.479
